step,loss,mean_absolute_error,acc,mean_q,reward,score
481,48.092632,1.2215347,0.5,0.6021962,-1,25
482,28.885891,0.8142053,0.5,0.6174177,-1,25
483,87.16675,1.6181791,0.40625,0.6048094,-1,25
484,18.600006,0.6518022,0.28125,0.5419024,-1,25
485,18.585571,0.6414263,0.5,0.6039369,25,50
486,27.978334,0.8369969,0.40625,0.6013745,0,50
487,48.356453,1.2424761,0.4375,0.6401226,0,50
488,29.240297,0.8423107,0.40625,0.5455921,0,50
489,19.432796,0.6016041,0.625,0.6167026,0,50
490,75.1013,1.7274456,0.5,0.67534196,0,50
491,56.488274,1.3764818,0.5625,0.63498193,0,50
